DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/14/2013,14:30,QUEENS,11375,40.7151185,-73.832233,POINT (-73.832233 40.7151185),78 AVENUE                       ,QUEENS BOULEVARD                ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,267034,PASSENGER VEHICLE,UNKNOWN,,,
09/01/2016,18:46,BROOKLYN,11213.0,40.66925,-73.93944,POINT (-73.93944 40.66925),EASTERN PARKWAY                 ,ALBANY AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3511996,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
11/11/2015,6:35,QUEENS,11355.0,40.7605337,-73.8215565,POINT (-73.8215565 40.7605337),PARSONS BOULEVARD               ,41 AVENUE                       ,,2.0,0.0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,3333914,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
05/22/2017,11:12,BRONX,10461.0,40.842907000000004,-73.84284,POINT (-73.84284 40.842907),BLONDELL AVENUE                 ,ROBERTS AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3677973,PASSENGER VEHICLE,,,,
01/06/2019,15:04,BROOKLYN,11237.0,40.69894,-73.91712,POINT (-73.91712 40.69894),,,1467      MYRTLE AVENUE                 ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4062796,Station Wagon/Sport Utility Vehicle,Sedan,,,
03/26/2017,6:00,QUEENS,11101.0,40.750645,-73.94566,POINT (-73.94566 40.750645),21 STREET                       ,43 AVENUE,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Driver Inattention/Distraction,,,,3641131,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/07/2017,3:45,,,40.725173999999996,-73.83739,POINT (-73.83739 40.725174),GRAND CENTRAL PKWY              ,,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3664800,PASSENGER VEHICLE,,,,
06/30/2014,0:40,QUEENS,11416,40.6898526,-73.8377992,POINT (-73.8377992 40.6898526),107 STREET                      ,95 AVENUE                       ,,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,359892,SPORT UTILITY / STATION WAGON,,,,
02/25/2015,22:30,,,,,,DEKALB STREET                   ,BRITTON AVENUE                  ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3176276,PASSENGER VEHICLE,UNKNOWN,,,
01/27/2014,18:55,BROOKLYN,11211,40.7107162,-73.9535811,POINT (-73.9535811 40.7107162),BORINQUEN PLACE                 ,KEAP STREET                     ,,0.0,0.0,0,0,0,0,0,0,Outside Car Distraction,,,,,197791,SPORT UTILITY / STATION WAGON,,,,
10/05/2017,8:51,BRONX,10466.0,40.881264,-73.83875,POINT (-73.83875 40.881264),BAYCHESTER AVENUE               ,BOSTON ROAD,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3763955,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/30/2014,20:30,QUEENS,11368,40.7545473,-73.866026,POINT (-73.866026 40.7545473),102 STREET                      ,35 AVENUE                       ,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3145813,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/30/2016,1:45,QUEENS,11365.0,40.73961,-73.78392,POINT (-73.78392 40.73961),,,190-02    64 AVENUE                     ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3490751,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
01/26/2019,12:00,,,40.6229,-74.14943000000001,POINT (-74.14943 40.6229),,,985       RICHMOND AVENUE               ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4069466,Sedan,Sedan,,,
05/15/2013,13:00,BROOKLYN,11212,40.6605981,-73.92091040000001,POINT (-73.9209104 40.6605981),EAST 96 STREET                  ,CLARKSON AVENUE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,137910,PASSENGER VEHICLE,UNKNOWN,,,
06/16/2014,20:30,QUEENS,11422,40.666521100000004,-73.7364462,POINT (-73.7364462 40.6665211),FRANCIS LEWIS BOULEVARD         ,NORTH CONDUIT BOULEVARD         ,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,353726,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/23/2015,8:49,BROOKLYN,11208,40.6836516,-73.8721862,POINT (-73.8721862 40.6836516),FULTON STREET                   ,CRESCENT STREET                 ,,0.0,0.0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3358884,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
02/07/2017,8:58,QUEENS,11378.0,40.72462,-73.894554,POINT (-73.894554 40.72462),69 STREET                       ,58 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3611312,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/27/2018,4:36,QUEENS,11365.0,40.734287,-73.787605,POINT (-73.787605 40.734287),184 STREET                      ,69 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3969229,Station Wagon/Sport Utility Vehicle,Sedan,,,
12/31/2018,14:10,,,40.8047,-73.91243,POINT (-73.91243 40.8047),BRUCKNER BOULEVARD              ,EAST 138 STREET,,2.0,0.0,0,0,0,0,2,0,Other Vehicular,Other Vehicular,,,,4055366,Station Wagon/Sport Utility Vehicle,Sedan,,,
04/11/2017,21:43,,,40.76943,-73.91025,POINT (-73.91025 40.76943),STEINWAY STREET                 ,,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3649875,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/04/2012,11:20,,,,,,EAST 34 STREET                  ,ROOSEVELT DRIVE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,33248,TAXI,PICK-UP TRUCK,,,
12/13/2015,19:00,BROOKLYN,11209,40.6243002,-74.02773459999999,POINT (-74.0277346 40.6243002),84 STREET                       ,4 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3352714,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/25/2018,12:00,BROOKLYN,11203.0,40.637215000000005,-73.93274,POINT (-73.93274 40.637215),FARRAGUT ROAD                   ,EAST 46 STREET,,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3968719,Bike,Station Wagon/Sport Utility Vehicle,,,
11/11/2018,1:00,BRONX,10469.0,40.8783,-73.851265,POINT (-73.851265 40.8783),,,3579      FISH AVENUE                   ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,4019024,Sedan,,,,
10/16/2016,14:22,BROOKLYN,11226.0,40.650806,-73.94958000000001,POINT (-73.94958 40.650806),CHURCH AVENUE                   ,NOSTRAND AVENUE,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3546824,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/16/2014,14:20,,,,,,NARROWS ROAD NORTH              ,CLOVE ROAD                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,321388,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,UNKNOWN,,
03/14/2018,11:20,QUEENS,11368.0,40.75482,-73.84499,POINT (-73.84499 40.75482),,,123-01    ROOSEVELT AVENUE              ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3862626,PASSENGER VEHICLE,,,,
08/18/2014,10:30,BRONX,10451,40.8238837,-73.91756559999999,POINT (-73.9175656 40.8238837),PARK AVENUE                     ,EAST 159 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1011657,PASSENGER VEHICLE,UNKNOWN,,,
06/15/2019,23:55,,,40.743225,-74.00864399999999,POINT (-74.008644 40.743225),11 AVENUE                       ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4158606,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
02/01/2016,22:34,BRONX,10452.0,40.8361093,-73.9223713,POINT (-73.9223713 40.8361093),CROMWELL AVENUE                 ,EAST 167 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3382017,PASSENGER VEHICLE,UNKNOWN,,,
09/24/2013,11:00,,,40.727872999999995,-73.9291223,POINT (-73.9291223 40.727873),,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3045867,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/24/2013,16:30,,,40.8537088,-73.8718573,POINT (-73.8718573 40.8537088),,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2937977,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/28/2018,0:15,BROOKLYN,11222.0,40.719746,-73.93941,POINT (-73.93941 40.719746),RICHARDSON STREET               ,DEBEVOISE AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3989557,Sedan,,,,
05/15/2017,16:20,QUEENS,11432.0,40.711143,-73.793015,POINT (-73.793015 40.711143),,,87-47     HOME LAWN STREET              ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3670375,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/28/2015,21:30,BRONX,10466,40.889007799999995,-73.8564131,POINT (-73.8564131 40.8890078),EAST 228 STREET                 ,BARNES AVENUE                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3210544,PASSENGER VEHICLE,UNKNOWN,,,
09/18/2016,15:30,QUEENS,11368,40.738620000000004,-73.8508,POINT (-73.8508 40.73862),SAULTELL AVENUE                 ,WALDRON STREET,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3522474,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/09/2016,8:51,BRONX,10460.0,40.852565999999996,-73.88190999999999,POINT (-73.88191 40.852566),,,2363      SOUTHERN BOULEVARD            ,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,View Obstructed/Limited,,,,3620786,Station Wagon/Sport Utility Vehicle,Ambulance,,,
07/02/2013,19:00,QUEENS,11419,40.6847487,-73.8311195,POINT (-73.8311195 40.6847487),LIBERTY AVENUE                  ,111 STREET                      ,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,230949,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
07/13/2019,0:25,BROOKLYN,11209.0,40.62223,-74.032394,POINT (-74.032394 40.62223),,,281       88 STREET                     ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4169479,Sedan,Sedan,,,
08/12/2012,14:20,QUEENS,11427,40.7219679,-73.75227740000001,POINT (-73.7522774 40.7219679),HOLLIS COURT BOULEVARD          ,89 ROAD                         ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,219971,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/21/2015,21:35,BROOKLYN,11249.0,40.7163843,-73.96142309999999,POINT (-73.9614231 40.7163843),NORTH 3 STREET                  ,BERRY STREET                    ,,0.0,0.0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3282423,PASSENGER VEHICLE,OTHER,,,
01/08/2014,10:15,QUEENS,11416,40.6881494,-73.8488335,POINT (-73.8488335 40.6881494),ATLANTIC AVENUE                 ,WOODHAVEN BOULEVARD             ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,208167,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/07/2013,9:25,,,40.6664373,-73.76279009999999,POINT (-73.7627901 40.6664373),,,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3017521,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/21/2013,17:00,QUEENS,11101,40.7498984,-73.93781070000001,POINT (-73.9378107 40.7498984),QUEENS PLAZA NORTH              ,29 STREET                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,240903,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/11/2018,19:55,QUEENS,11362.0,40.756992,-73.72966,POINT (-73.72966 40.756992),MARATHON PARKWAY                ,61 AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3898574,Sedan,Sedan,,,
02/09/2014,13:00,,,,,,PARK AVENUE                     ,CROSS BRONX EXPRESSWAY SVC RD S ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,102567,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/21/2018,10:00,BROOKLYN,11206.0,40.706406,-73.93762,POINT (-73.93762 40.706406),,,253       BOERUM STREET                 ,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Brakes Defective,,,,3905051,Sedan,Concrete Mixer,,,
12/15/2018,9:50,BRONX,10469.0,40.876521999999994,-73.847984,POINT (-73.847984 40.876522),,,3463      BOSTON ROAD                   ,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unsafe Lane Changing,,,,4045316,Sedan,Bus,,,
05/07/2016,16:45,BRONX,10459.0,40.81974,-73.90149,POINT (-73.90149 40.81974),,,840       WESTCHESTER AVENUE            ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3437739,PASSENGER VEHICLE,OTHER,,,
06/16/2018,9:30,QUEENS,11692.0,40.589134,-73.80098000000001,POINT (-73.80098 40.589134),BEACH 73 STREET                 ,ROCKAWAY BEACH BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3922257,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
12/06/2013,20:10,BRONX,10451,40.8153316,-73.9306181,POINT (-73.9306181 40.8153316),GERARD AVENUE                   ,EAST 140 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,75674,PASSENGER VEHICLE,UNKNOWN,,,
08/01/2014,0:30,QUEENS,11434,40.687770799999996,-73.786537,POINT (-73.786537 40.6877708),BEDELL STREET                   ,115 ROAD                        ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,1002187,UNKNOWN,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/01/2019,18:00,,,40.895846999999996,-73.88114,POINT (-73.88114 40.895847),MAJOR DEEGAN EXPRESSWAY         ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4126058,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/14/2015,18:30,,,40.7280368,-73.97182240000001,POINT (-73.9718224 40.7280368),,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3220930,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/23/2018,8:20,,,40.630577,-73.88591,POINT (-73.88591 40.630577),BELT PARKWAY                    ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3887086,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/01/2019,19:40,BROOKLYN,11222.0,40.725662,-73.94688000000001,POINT (-73.94688 40.725662),,,82        DIAMOND STREET                ,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4162923,Box Truck,Station Wagon/Sport Utility Vehicle,,,
01/04/2013,17:40,,,40.7243677,-73.75500749999999,POINT (-73.7550075 40.7243677),,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3033593,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
07/05/2019,16:00,BROOKLYN,11213.0,40.677658,-73.933876,POINT (-73.933876 40.677658),,,1720      ATLANTIC AVENUE               ,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4165394,Sedan,Station Wagon/Sport Utility Vehicle,,,
07/25/2017,10:51,,,40.773006,-73.96033,POINT (-73.96033 40.773006),EAST 76 STREET                  ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3718273,SPORT UTILITY / STATION WAGON,,,,
02/09/2018,22:55,BRONX,10459.0,40.824653999999995,-73.89194,POINT (-73.89194 40.824654),WESTCHESTER AVENUE              ,SOUTHERN BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3843577,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/16/2018,8:45,,,40.70417,-73.81538,POINT (-73.81538 40.70417),HILLSIDE AVENUE                 ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4027099,Sedan,Bus,,,
12/06/2013,16:20,BROOKLYN,11230,40.6265698,-73.97092070000001,POINT (-73.9709207 40.6265698),OCEAN PARKWAY                   ,AVENUE I                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,134176,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
10/01/2017,16:50,,,40.60122,-74.01014,POINT (-74.01014 40.60122),BAY 17 STREET                   ,,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3761294,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/29/2016,15:24,BROOKLYN,11210.0,40.629166,-73.947334,POINT (-73.947334 40.629166),NOSTRAND AVENUE                 ,AVENUE I,,0.0,0.0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3509962,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
11/15/2017,12:00,QUEENS,11377.0,40.75399,-73.90031,POINT (-73.90031 40.75399),NORTHERN BOULEVARD              ,62 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3791312,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/15/2018,13:00,QUEENS,11433.0,40.704421999999994,-73.792854,POINT (-73.792854 40.704422),MERRICK BOULEVARD               ,ARCHER AVENUE,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3921695,Sedan,,,,
02/02/2015,6:20,QUEENS,11412.0,40.6911982,-73.7481439,POINT (-73.7481439 40.6911982),202 STREET                      ,120 AVENUE                      ,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3162692,PASSENGER VEHICLE,UNKNOWN,,,
12/13/2017,8:10,QUEENS,11373.0,40.737656,-73.87711,POINT (-73.87711 40.737656),,,86-10     JUSTICE AVENUE                ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3808710,SPORT UTILITY / STATION WAGON,,,,
06/04/2014,14:45,BROOKLYN,11224,40.57905170000001,-73.9841495,POINT (-73.9841495 40.5790517),NEPTUNE AVENUE                  ,WEST 16 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,346146,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/17/2018,19:50,,,40.6953,-73.812096,POINT (-73.812096 40.6953),VANWYCK EXPRESSWAY              ,97 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3943229,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
12/01/2014,11:50,,,40.556923499999996,-74.17484259999999,POINT (-74.1748426 40.5569235),,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3130323,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/19/2018,14:30,MANHATTAN,10024.0,40.781624,-73.97943000000001,POINT (-73.97943 40.781624),,,353       AMSTERDAM AVENUE              ,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Other Vehicular,,,,3905206,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/10/2017,10:30,QUEENS,11418.0,40.699146,-73.84307,POINT (-73.84307 40.699146),106 STREET                      ,85 AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3766809,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/01/2017,19:30,BROOKLYN,11201.0,40.68969,-73.99237,POINT (-73.99237 40.68969),COURT STREET                    ,ATLANTIC AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3801418,PASSENGER VEHICLE,,,,
12/21/2018,12:20,BROOKLYN,11213.0,40.6686,-73.94785,POINT (-73.94785 40.6686),,,322       NEW YORK AVENUE               ,1.0,0.0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4050519,Station Wagon/Sport Utility Vehicle,,,,
01/31/2014,17:45,MANHATTAN,10036,40.7609926,-73.990759,POINT (-73.990759 40.7609926),9 AVENUE                        ,WEST 46 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,44506,OTHER,UNKNOWN,,,
06/14/2018,1:54,BROOKLYN,11223.0,40.60948,-73.96228,POINT (-73.96228 40.60948),,,1951      CONEY ISLAND AVENUE           ,0.0,0.0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3920565,Dump,Pick-up Truck,,,
10/17/2016,14:45,BROOKLYN,11237.0,,,,SUYDAM STREET                   ,saint nicholas,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543412,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
07/08/2018,19:44,,,40.86507,-73.87185,POINT (-73.87185 40.86507),BRONX RIVER PARKWAY             ,,,4.0,0.0,0,0,0,0,4,0,Unsafe Speed,Unspecified,,,,3938702,Sedan,Sedan,,,
07/17/2013,21:15,MANHATTAN,10023,40.7705708,-73.98214,POINT (-73.98214 40.7705708),BROADWAY                        ,WEST 62 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,54205,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/17/2018,15:00,,,40.753643,-73.90767,POINT (-73.90767 40.753643),BROADWAY                        ,,,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4027939,Sedan,Sedan,,,
04/23/2017,14:00,,,40.68628,-73.77701,POINT (-73.77701 40.68628),FOCH BOULEVARD                  ,,,1.0,0.0,0,0,1,0,0,0,Brakes Defective,Unspecified,,,,3656624,PASSENGER VEHICLE,BICYCLE,,,
05/05/2016,7:40,,,40.625609999999995,-74.17867,POINT (-74.17867 40.62561),Staten Island Expy              ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3436543,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/07/2018,4:15,,,40.86268,-73.90905,POINT (-73.90905 40.86268),WEST FORDHAM ROAD               ,,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3996722,Sedan,Sedan,,,
12/18/2017,17:00,QUEENS,11434.0,40.676790000000004,-73.76326,POINT (-73.76326 40.67679),FARMERS BOULEVARD               ,133 ROAD,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3812470,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/24/2019,7:07,BROOKLYN,11218.0,40.646378000000006,-73.97085,POINT (-73.97085 40.646378),CHURCH AVENUE                   ,CONEY ISLAND AVENUE,,1.0,0.0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,4176378,Bus,Bike,,,
01/27/2017,13:00,MANHATTAN,10036.0,40.760487,-73.99113,POINT (-73.99113 40.760487),,,642       9 AVENUE                      ,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3606711,TAXI,TAXI,,,
08/18/2016,13:00,,,40.604893,-74.008705,POINT (-74.008705 40.604893),17 AVENUE                       ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3503087,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
08/13/2015,17:00,MANHATTAN,10001.0,40.7570213,-74.004927,POINT (-74.004927 40.7570213),JOE DIMAGGIO HIGHWAY            ,WEST 34 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3277138,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/12/2018,11:30,,,40.828407,-73.84392,POINT (-73.84392 40.828407),ZEREGA AVENUE                   ,BRUCKNER BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3862682,PASSENGER VEHICLE,VN,,,
07/20/2013,10:10,QUEENS,11369,40.761641100000006,-73.8672283,POINT (-73.8672283 40.7616411),ASTORIA BOULEVARD               ,102 STREET                      ,,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,,,,282679,PASSENGER VEHICLE,BICYCLE,,,
12/16/2016,14:50,MANHATTAN,10018.0,40.758340000000004,-73.996414,POINT (-73.996414 40.75834),10 AVENUE                       ,WEST 40 STREET,,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3584147,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/25/2016,19:40,BROOKLYN,11219.0,40.583484999999996,-73.9601,POINT (-73.9601 40.583485),,,6202      10 AVENUE                     ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3449748,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
